DateTime,ANNEX_AE2_ACTIVE_POWER,ANNEX_AE4_ACTIVE_POWER,ANNEX_AE5_ACTIVE_POWER,ANNEX_AE7_ACTIVE_POWER,ANNEX_AE9_ACTIVE_POWER
2/15/2021 13:36,0.313000023,0.0007,0.309200019,0.035,0.144800007
2/15/2021 13:48,0.325000018,0.0006,0.296700031,0.034900002,0.171300009
2/15/2021 14:00,0.31370002,0.0006,0.32100001,0.034900002,0.154600009
2/15/2021 14:12,0.324800044,0.0007,0.294800043,0.035,0.142700002
2/15/2021 14:24,0.329300046,0.0007,0.321700037,0.035100006,0.161800012
2/15/2021 14:36,0.316300035,0.0006,0.298000008,0.034700003,0.140600011
2/15/2021 14:48,0.324100018,0.0006,0.297700018,0.034700003,0.15200001
2/15/2021 15:00,0.315600008,0.0007,0.315400004,0.034900002,0.144500002
2/15/2021 15:12,0.313000023,0.0006,0.318300039,0.0348,0.149400011
2/15/2021 15:24,0.333200037,0.0007,0.300600022,0.035,0.143400013
2/15/2021 15:36,0.314700037,0.0007,0.297600031,0.0348,0.148400024
2/15/2021 15:48,0.326200038,0.0006,0.325200021,0.035100006,0.142000005
2/15/2021 16:00,0.319100022,0.0006,0.320900023,0.034900002,0.144600019
2/15/2021 16:12,0.329000026,0.0007,0.297800034,0.035300002,0.15110001
2/15/2021 16:24,0.328900009,0.0006,0.33010003,0.035100006,0.151300013
2/15/2021 16:36,0.32160002,0.0007,0.2949,0.035300002,0.143300012
2/15/2021 16:48,0.315800041,0.0006,0.295100033,0.035200004,0.139500007
2/15/2021 17:00,0.329899997,0.0007,0.319100022,0.035100006,0.148000002
2/15/2021 17:12,0.331400007,0.0007,0.297399998,0.035200004,0.149500012
2/15/2021 17:24,0.320300043,0.0006,0.32980004,0.035,0.13940002
2/15/2021 17:36,0.319700032,0.0006,0.295000017,0.035200004,0.139900014
2/15/2021 17:48,0.344600022,0.0007,0.326100022,0.034600005,0.148200005
2/15/2021 18:00,0.319900006,0.0006,0.315000027,0.034900002,0.137100011
2/15/2021 18:12,0.34130004,0.0007,0.29460001,0.034500003,0.148800015
2/15/2021 18:24,0.332000017,0.0007,0.318500012,0.034600005,0.14290002
2/15/2021 18:36,0.323500007,0.0006,0.298200041,0.034299999,0.170699999
2/15/2021 18:48,0.329300046,0.0006,0.296700031,0.034299999,0.149800017
2/15/2021 19:00,0.321200013,0.0007,0.318500012,0.034500003,0.144300014
