,temp,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,month,day,time,onefourtyfive_ago,onethirty_ago,onefifteen_ago,one_ago,fourtyfive_ago,thirty_ago,fifteen_ago,Percent Output
18820,-0.9193717820188069,-0.8429957410090968,-0.5763082535314594,0.45485589994124165,-0.09736502153830026,-1.2298615584702717,-1.0677854117272334,0.6113974280246552,1.1750805389390122,0.3758723011902779,0.7607473274193922,0.7216191827097393,0.5892216873289405,-1.2400361154705242,0.14413467166920635,-0.07120343477254376,-0.6513488113540074,-0.6513729183766254,-0.6518918803566056,-0.6528813698679683,-0.6384918461631399,-0.45743170768555397,-0.01310713245827456,0.2043292477229282
18836,-0.7520510477348472,-0.6929802155378316,-0.5261812013983546,0.21569843397573804,-0.09736502153830026,-0.7968531145440253,-1.4489796108144144,0.5054104955742078,1.2360453280657593,0.3758723011902779,0.0232673924781533,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.14413467166920635,0.07333749653924775,-0.6512371133000422,-0.6517637989040106,-0.6528421624066008,-0.6385538603371121,-0.45749869462523135,-0.013190124883568785,0.36795650655385076,0.17968064770043854
18852,-0.5369243893697565,-0.5001031113604909,-0.40712945258223027,0.022496716372232772,-0.09736502153830026,-0.7156640313078542,-0.17523314069383394,0.38428257277367445,1.2506768774561785,0.3758723011902779,0.7277873303270463,0.7216191827097393,0.5892216873289405,-1.2400361154705242,0.14413467166920635,0.21787842785103925,-0.6516280564889196,-0.6527140798877695,-0.6385155728128484,-0.4575672372595145,-0.013273481569399328,0.367859386425191,0.24553359922355902,0.21515784448290268
18867,-0.4771669842683425,-0.44652613797789625,-0.40712945258223027,-0.08676542003945811,-0.09736502153830026,-0.39090769836316946,1.8980914055608336,0.3994235631237433,1.2506768774561785,0.3758723011902779,0.08094738738975857,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.14413467166920635,0.36241935916283075,-0.6525784898108488,-0.6383875063687501,-0.4575405704785142,-0.013358047498751259,0.36776198854192776,0.24544101784995967,0.4217392080644395,0.07306797159396074
18882,-0.4293610601872114,-0.4036645592718207,-0.3632682819657632,-0.08957903728611089,-0.09736502153830026,-0.039088337673094393,-1.207246704076202,0.38428257277367445,1.2506768774561785,0.3758723011902779,-0.3392925755376513,-0.3076858742050705,-0.22704291429046686,-1.2400361154705242,0.14413467166920635,0.5069602904746222,-0.6382496196195467,-0.45741270709214976,-0.013359902388920519,0.36766367858456966,0.24534813093031546,0.4216400939747313,-0.2839826311225497,0.034386596199257845
18898,-0.48314272477848397,-0.45188383531615584,-0.4509906231986969,-0.158512659829109,-0.09736502153830026,-0.20146650414543665,-1.0212983142775771,0.3994235631237433,1.2506768774561785,0.3758723011902779,-0.43405256717814567,-0.4220531027511604,-0.22704291429046686,-1.2400361154705242,0.14413467166920635,0.6515012217864138,-0.4572458085345906,-0.013232537382546337,0.3676373591478978,0.2452542364660527,0.42154071433972623,-0.28405558100297124,-0.4761025256006631,0.025064657595861912
18914,-0.6922936426334332,-0.639403242155237,-0.27554594073282956,0.6016329329749729,-0.09736502153830026,-0.09321439316387523,-0.6308066957004649,0.4599875245240014,-0.1173729905480297,-0.4572562736724395,0.035627391387783,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.14413467166920635,0.7960421530982053,-0.012994432944330937,0.367764296667384,0.24523577666384277,0.42144046457263523,-0.28412895663585674,-0.47616835275248515,-0.522402064914902,0.16668165973237378
18930,-0.6922936426334332,-0.639403242155237,-0.3695341634824014,0.4042107895014879,-0.09736502153830026,-0.5262228370901214,-1.0398931532574396,0.5508334666243971,-0.6977577830346634,0.32033039619943027,-0.3681325729934539,-0.4220531027511604,-0.22704291429046686,-1.2400361154705242,0.14413467166920635,0.9405830844099968,0.3680634781570885,0.24536285152046197,0.4214106922497065,-0.2842037527523515,-0.47623464927024933,-0.5224661755393769,0.18097115356944557,0.004149330934442821
18946,-0.8297356743666857,-0.7626302809352048,-0.38206592651567745,0.6757248538035014,-0.09736502153830026,-0.12027742090926552,-0.9562163778480585,0.5962564376745864,-0.6977577830346634,0.3758723011902779,-0.22805258535098397,-0.19331864565898046,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.0851240157217883,0.24564241101150544,0.4215375694343894,-0.2841882172500638,-0.4763025160947836,-0.5225307660403344,0.1808809658093726,-0.6262828165729046,-0.0008546047453052966
18962,-0.9193717820188069,-0.8429957410090968,-0.37580004499903963,0.8998763611201894,-0.09736502153830026,-0.7156640313078542,-0.9562163778480585,0.7173843604751198,-0.9123538407608137,0.32033039619943027,-0.43405256717814567,-0.4220531027511604,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.2296649470335799,0.42184537123968713,-0.2840605483686617,-0.47627464636374417,-0.5225969629543868,0.18079045784681944,-0.626343075881498,-0.6511360071577494,-0.0007983807489036323
18978,-1.074741035282483,-0.9822958718038425,-0.44472474168205867,1.1310619115535094,-0.09736502153830026,-1.3651766971972237,-1.4117899328546895,0.762807331525309,-0.9123538407608137,-0.012921033745657475,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.3742058783453712,-0.2838658599772303,-0.47614676195735517,-0.5225661207612267,0.18069889199114164,-0.6264038386487278,-0.651195345049371,-0.6508567578253354,-0.0007983807489036323
18994,-1.1105954783433316,-1.0144420558333993,-0.44472474168205867,1.2328210686407926,-0.09736502153830026,-1.446365780433395,-1.1328673481567522,0.762807331525309,-1.0489149684047276,-0.7905077036175268,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.5187468096571628,-0.47598286662903927,-0.5224381844148361,0.18068457714214245,-0.6264662888396244,-0.6512551920415961,-0.6509161060699566,-0.6508567578253354,-0.0007196671539413021
19010,-1.056813813752059,-0.9662227797890642,-0.38206592651567745,1.234227877264119,-0.09736502153830026,-1.3651766971972237,1.8980914055608336,0.7476663411752402,-0.5587580638256797,-1.568094373489396,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.6632877409689544,-0.5222817099975102,0.18081172442655624,-0.6264287774310906,-0.6513167458390496,-0.6509759633517885,-0.6509161060699566,-0.6504658087599559,-0.0009220735409872936
19026,-1.0209593706912106,-0.9340765957595074,-0.38206592651567745,1.1329376563846116,-0.09736502153830026,-1.1486724752341004,-1.4024925133647583,0.6568203990748617,1.2506768774561785,-0.7905077036175268,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.6611536792022503,0.18108093581976573,-0.6263007245486291,-0.6512776388386655,-0.6510375272210785,-0.6509759633517885,-0.6505251714987768,-0.6514711063566463,-0.0010007871359496237
19042,-0.9671777060999379,-0.8858573197151723,-0.37580004499903963,1.0255512648040224,-0.09736502153830026,-0.6615379758170734,-1.197949284586271,0.626538418374724,1.2506768774561785,-0.679423893635831,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.5166127478904587,-0.6261609001849116,-0.6511495580752624,-0.6509984381486927,-0.6510375272210785,-0.650585043186058,-0.6515304318246683,-0.6518620554220258,-0.0009558079388282923
19058,-0.9552262250796549,-0.8751419250386532,-0.37580004499903963,0.9950704112986155,-0.09736502153830026,-1.0133573365071484,-1.3281131574453082,0.5962564376745864,1.2506768774561785,-0.5127981786632871,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.3720718165786674,-0.6510137171921124,-0.6508703576985586,-0.6509984381486927,-0.6506466211559191,-0.6515902664693651,-0.6519213663958482,-0.6516386559560946,-0.000978297537388958
19074,-0.9552262250796549,-0.8751419250386532,-0.3632682819657632,1.0260202010117982,-0.09736502153830026,-0.2285295318908272,-1.170057026116477,0.5054104955742078,1.2506768774561785,-0.4017143686815919,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.2275308852668758,-0.6507344720571999,-0.6508703576985586,-0.650607557182731,-0.651651808180615,-0.6519811866350955,-0.6516979752123169,-0.6517503556890601,-0.0009558079388282923
19090,-0.9671777060999379,-0.8858573197151723,-0.3382047558992108,1.124965740852428,-0.09736502153830026,-0.47209678159934054,-1.3374105769352396,0.49026950522413903,1.2506768774561785,-1.290384848535157,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.0829899539550842,-0.6507344720571999,-0.6504794771711735,-0.6516126796666328,-0.6520427142457743,-0.6517578036832496,-0.6518096708040825,-0.6516386559560946,-0.0008658495445856293
19106,-1.014983630181069,-0.9287188984212479,-0.28181182224946777,1.372564058557891,-0.09736502153830026,-1.2298615584702717,-1.356005415915102,0.44484653417393255,1.2506768774561785,-4.28964771804094,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.9384490226432928,-0.6503435288683227,-0.651484598527307,-0.6520035606325947,-0.6518193393513976,-0.6518694951591726,-0.6516979752123169,-0.6511918570242322,-0.000899583942426628
19122,-1.014983630181069,-0.9287188984212479,-0.28181182224946777,1.372564058557891,-0.09736502153830026,-0.5803488925809023,-1.318815737955377,0.49026950522413903,1.2506768774561785,-4.178563908059244,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.7939080913315013,-0.6513488113540074,-0.6518754790546921,-0.6517802000806164,-0.6519310267985859,-0.6517578036832496,-0.6512511928452539,-0.6513594066236805,-0.0009558079388282923
19138,-0.9970564086506449,-0.9126458064064696,-0.2191530070830865,1.5123070484749894,-0.09736502153830026,-1.3651766971972237,-1.3095183184654458,0.42970554382388093,1.2506768774561785,-2.901100093269744,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.6493671600197098,-0.6517397545428845,-0.6516521187533292,-0.6518918803566056,-0.6518193393513976,-0.6513110377795576,-0.6514187362329025,-0.6516386559560946,-0.001394355110761273
19154,-1.014983630181069,-0.9287188984212479,-0.2316847701163625,1.5123070484749894,-0.09736502153830026,-0.36384467061777914,-0.7423757295796398,0.4751285148740702,1.2506768774561785,-3.0121839032514397,-0.5700125551840723,-0.5364203312972504,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.5048262287079183,-0.6515163584349547,-0.6517637989040106,-0.6517802000806164,-0.6513725895626439,-0.651478574993442,-0.6516979752123169,-0.6538168007489237,0.01705836050826493
19170,-0.9910806681405034,-0.9072881090682101,-0.2128871255664483,1.5123070484749894,-0.09736502153830026,-1.446365780433395,-1.2723286405057208,0.5659744569744659,1.2506768774561785,-4.567357242995179,-0.46701256427049154,-0.4220531027511604,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.3602852973961268,-0.6516280564889196,-0.6516521187533292,-0.65133347897666,-0.6515401207334265,-0.6517578036832496,-0.6538760392517484,-0.5621671698506535,0.04000899583942427
19186,-0.9372990035492309,-0.859068833023875,-0.15649419191670524,1.5024593881117037,-0.09736502153830026,-0.47209678159934054,-0.556427339781015,0.6113974280246552,1.2506768774561785,-4.567357242995179,-0.3269325766280216,-0.3076858742050705,-0.22704291429046686,-1.2400361154705242,0.256874675448223,-0.21574436608433528,-0.6515163584349547,-0.6512053981506032,-0.6515009993906437,-0.6518193393513976,-0.6539357874637481,-0.5622298062079738,-0.4481775923592645,0.08531429213988531
19202,-0.8655901174275339,-0.7947764649647613,-0.07503773220040934,1.5132449208905403,-0.09736502153830026,-1.446365780433395,-1.3467079964251707,0.5659744569744659,1.2506768774561785,-3.789770573123309,-0.07973259843542756,-0.07895141711289051,-0.22704291429046686,-1.2400361154705242,0.256874675448223,-0.07120343477254376,-0.6510695662190948,-0.6513729183766254,-0.6517802000806164,-0.6539972445715719,-0.5622929314689237,-0.44824445481105474,-0.2231584803000747,0.16550095580793883
19218,-0.614609016001595,-0.5697531767578641,0.05654577964899139,1.1760797874999576,-0.09736502153830026,-0.7427270590532447,-0.3611815304924588,0.4145645534738121,1.2506768774561785,-0.9571334185900702,0.4517473546786496,0.4928847256175594,0.5892216873289405,-1.2400361154705242,0.256874675448223,0.07333749653924775,-0.6512371133000422,-0.6516521187533292,-0.6539579654624039,-0.562357694153467,-0.4483117802894985,-0.2232336851990084,0.17510691758875185,0.15697739795344656
19234,-0.5608273514103225,-0.521533900713529,0.10667283178209622,1.177486596123284,-0.09736502153830026,-0.5803488925809023,-0.49134540335149623,0.20259068857290022,1.2506768774561785,-1.345926753526005,0.07682738775321533,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.256874675448223,0.21787842785103925,-0.6515163584349547,-0.6538298816916184,-0.5623242990133466,-0.4483806542976767,-0.22330930204260765,0.17501694724167222,0.13277271879479174,0.13979534465309795
19250,-0.3576521740655143,-0.339372191212707,0.24452222514813518,1.011014242362982,-0.09736502153830026,-0.17440347640004636,0.06649976604437843,-0.0093831763280289,1.2506768774561785,-1.345926753526005,0.24574737285148793,0.2641502685253795,0.18108938651923684,-1.2400361154705242,0.256874675448223,0.36241935916283075,-0.6536944704872711,-0.5621963180574493,-0.44835457736646894,-0.22338629193658932,0.17492665536086174,0.13268431796246383,0.04743412280907757,0.18831665354773414
19266,-0.11264681314971701,-0.1197066003440694,0.4199669076140025,0.8332874196160687,-0.09736502153830026,0.3397940507623712,-0.17523314069383394,-0.206216050878872,1.2506768774561785,-0.2906305586998966,0.1674673797571665,0.1497830399792894,0.18108938651923684,-1.2400361154705242,0.256874675448223,0.5069602904746222,-0.5620462172090316,-0.4482267242869807,-0.22337466138642498,0.17483530101374917,0.1325955859860435,0.04734888585345237,0.2884262966823471,0.14784662093781628
19282,0.12040706674579818,0.08924359584804992,0.5327527749134886,0.5589597380674021,-0.09736502153830026,-0.20146650414543665,0.057202346554447184,-0.3727669447295946,1.1799577220691517,0.20924658621773404,0.5671073445018602,0.6072519541636495,0.5892216873289405,-1.2400361154705242,0.256874675448223,0.6515012217864138,-0.44805835313780235,-0.22324706073910314,0.17482136265271464,0.13250575852933527,0.04726329838086864,0.28833212508799666,0.0874226272107604,0.3877656583829979
19298,0.2757763200094744,0.22854372664279562,0.545284537946765,0.28556992893428695,-0.09736502153830026,-0.5803488925809023,-0.8074576660091586,-0.5695998192804377,-0.09054848333226088,0.3758723011902779,0.23338737394185824,0.2641502685253795,0.18108938651923684,-1.2400361154705242,0.256874675448223,0.7960421530982053,-0.22304262342541514,0.1749485165157776,0.1324945380528455,0.04717654887737649,0.28823765768474874,0.08733590770558078,1.279035378487721,0.13755762959631174
19314,0.3833396491920195,0.3249822787314658,0.488891604297022,-0.021583287158663908,-0.09736502153830026,0.745739466943227,0.010715249104790962,-0.6301637806806958,1.1189929329424044,0.3758723011902779,-0.5576525562744427,-0.5364203312972504,-0.6351752151001705,-1.2400361154705242,0.256874675448223,0.9405830844099968,0.17521678798660595,0.13262173940749003,0.04717080719717223,0.2881422161864088,0.08724884676130398,1.2789044806622998,0.03631999937900104,-0.0024176318452715623
19330,0.30565502256018146,0.25533221333409295,0.4700939597471073,0.09096140270745581,-0.09736502153830026,1.1246218553786926,-0.026474428854934017,-0.6453047710307646,0.9824318052984907,0.3758723011902779,0.060347389207042405,0.03541581143319945,-0.6351752151001705,-1.2400361154705242,0.256874675448223,1.0851240157217883,0.1328832255338909,0.04729810428682553,0.2881210026436574,0.08716065497083361,1.278773511907907,0.036235174472763164,-0.6588991385988582,-0.0007871359496232994
19346,0.18016447184721224,0.14282056923064454,0.45756219671383136,0.2888524823887158,-0.09736502153830026,1.7741345212680617,-0.045069267834796506,-0.6150227903306442,-0.9123538407608137,0.3758723011902779,-0.5040925609993806,-0.5364203312972504,-0.6351752151001705,-1.2400361154705242,0.256874675448223,1.2296649470335799,0.047545912304670736,0.28824802938215704,0.08715234600127045,1.278642341576979,0.03614999652652988,-0.6589581886770887,-0.6508009079588526,-0.0008433599460249637
